StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,negligence_AV_1,counterfactual_AV_1,capability_AV_1,fault_AV_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_sue_1,defective_1,negligence_1,counterfactual_1,capability_1,fault_1,superhuman_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO
2022-03-08 09:22:11,2022-03-08 09:25:41,0,98.177.125.62,100,209,1,2022-03-08 09:25:41,R_2RPOQ3Ii5X7HdRk,,,,,33.606903076171875,-112.28220367431640625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,4.662,4.662,23.256,1,11.347,11.347,15.839,1,100,0,0,0,0,0,9,100,,1,20,1,,58,4,,FL_40,,,Q90|vB_sue|vA_sue|negligence|defective,Q71|counterfactual|fault|capability
2022-03-08 09:20:39,2022-03-08 09:25:47,0,104.230.69.195,100,307,1,2022-03-08 09:25:47,R_2yqDJauMiv2KU1Q,,,,,39.7837982177734375,-84.2375030517578125,anonymous,EN,1,2,2,9.352,25.92,27.114,3,0,0,19.686,0,50,50,50,19,42,10,6,,,,,,,,,,,,,,,,22,1,1,21,2,,56,3,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:23:01,2022-03-08 09:25:56,0,174.199.233.222,100,175,1,2022-03-08 09:25:56,R_2VI44fCdcDGkbXg,,,,,34.07330322265625,-86.21230316162109375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,13.06,13.06,13.998,1,7.329,7.329,10.834,1,100,50,14,0,0,0,23,100,,1,31,1,,28,4,,FL_40,,,Q90|negligence|vB_sue|defective|vA_sue,Q71|capability|counterfactual|fault
2022-03-08 09:22:43,2022-03-08 09:26:03,0,108.28.148.238,100,199,1,2022-03-08 09:26:03,R_1pVCum9wrIH42JL,,,,,38.6273040771484375,-76.98590087890625,anonymous,EN,1,2,2,5.941,17.977,19.334,2,10.413,10.413,11.408,1,100,40,20,20,15,20,40,,,,,,,,,,,,,,,,51,1,1,10,2,,36,4,,FL_39,Q116|vB_sue_AV|negligence_AV|vA_sue_AV|defective_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:22:18,2022-03-08 09:26:06,0,47.26.45.42,100,228,1,2022-03-08 09:26:07,R_3LkbdZKIIGBRZlf,,,,,42.819305419921875,-83.2845001220703125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,33.04,0,0,0,13.269,0,100,0,0,0,0,0,50,100,,1,30,2,,64,3,,FL_40,,,Q90|defective|negligence|vA_sue|vB_sue,Q71|counterfactual|capability|fault
2022-03-08 09:23:05,2022-03-08 09:26:11,0,100.33.2.32,100,186,1,2022-03-08 09:26:11,R_xgA9dlor3Tzt8jf,,,,,40.664306640625,-73.9763031005859375,anonymous,EN,1,2,2,0,0,27.435,0,0,0,11.072,0,100,0,7,3,79,8,95,,,,,,,,,,,,,,,,93,1,1,69,1,,56,4,,FL_39,Q116|negligence_AV|vB_sue_AV|defective_AV|vA_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,
2022-03-08 09:22:57,2022-03-08 09:26:13,0,68.192.249.3,100,196,1,2022-03-08 09:26:14,R_3iy9hs2qoNOdEN0,,,,,40.947601318359375,-73.862396240234375,anonymous,EN,1,2,2,0,0,12.065,0,0,0,11.145,0,100,90,100,65,100,90,100,,,,,,,,,,,,,,,,100,1,1,54,2,,40,4,,FL_39,Q116|vA_sue_AV|vB_sue_AV|negligence_AV|defective_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:23:33,2022-03-08 09:26:14,0,66.38.103.191,100,160,1,2022-03-08 09:26:14,R_eD5OF8wWaA1n0Wd,,,,,36.7613983154296875,-86.192901611328125,anonymous,EN,1,2,2,0,0,16.298,0,0,0,11.042,0,100,0,0,0,0,0,100,,,,,,,,,,,,,,,,50,1,1,41,2,,64,4,,FL_39,Q116|vA_sue_AV|negligence_AV|defective_AV|vB_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:22:14,2022-03-08 09:26:29,0,50.5.13.149,100,255,1,2022-03-08 09:26:30,R_BXpFXTdk6niFib7,,,,,39.1641998291015625,-84.23560333251953125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,26.841,0,0,0,11.448,0,100,0,0,0,0,40,50,33,,1,8,2,,35,3,,FL_40,,,Q90|defective|vB_sue|vA_sue|negligence,Q71|capability|counterfactual|fault
2022-03-08 09:22:20,2022-03-08 09:26:34,0,98.46.110.19,100,253,1,2022-03-08 09:26:34,R_2QK9vyCeIaEEygW,,,,,41.8782958984375,-87.69069671630859375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,25.772,0,0,0,12.689,0,100,0,0,0,0,50,50,50,,1,50,1,,31,1,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|fault|capability|counterfactual
2022-03-08 09:24:01,2022-03-08 09:26:39,0,47.150.183.50,100,157,1,2022-03-08 09:26:39,R_3HXiP22wTYbA6zf,,,,,34.480194091796875,-117.4093017578125,anonymous,EN,1,2,2,0,0,11.465,0,0,0,13.241,0,100,2,0,0,25,6,25,,,,,,,,,,,,,,,,88,1,1,16,2,,24,4,,FL_39,Q116|negligence_AV|vB_sue_AV|defective_AV|vA_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,
2022-03-08 09:24:26,2022-03-08 09:27:00,0,98.26.230.122,100,154,1,2022-03-08 09:27:01,R_1KmfaP9nAkQG6gS,,,,,35.8683929443359375,-80.31500244140625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,14.443,0,0,0,11.858,0,100,0,0,0,0,0,50,100,,1,61,1,,31,1,,FL_40,,,Q90|negligence|defective|vB_sue|vA_sue,Q71|counterfactual|capability|fault
2022-03-08 09:24:27,2022-03-08 09:27:12,0,104.179.3.212,100,165,1,2022-03-08 09:27:12,R_aXXvI2MBhMnC9X3,,,,,27.6775970458984375,-97.3650970458984375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,14.545,0,0,0,11.528,0,100,0,0,0,0,0,100,84,,1,16,2,,33,4,,FL_40,,,Q90|defective|vB_sue|vA_sue|negligence,Q71|fault|capability|counterfactual
2022-03-08 09:24:17,2022-03-08 09:27:20,0,100.6.73.142,100,183,1,2022-03-08 09:27:21,R_2bT76SU4vAkCoWN,,,,,40.3213958740234375,-80.03780364990234375,anonymous,EN,1,2,2,0,0,12.692,0,0,0,52.603,0,99,2,0,7,10,10,34,,,,,,,,,,,,,,,,56,1,1,18,2,,44,4,,FL_39,Q116|negligence_AV|vB_sue_AV|defective_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:22:34,2022-03-08 09:27:35,0,172.58.228.14,100,300,1,2022-03-08 09:27:35,R_tT0N5nEMiMPRMDT,,,,,40.6800994873046875,-73.9207000732421875,anonymous,EN,1,2,2,2.865,28.462,28.957,7,0,0,25.463,0,88,7,7,11,35,50,65,,,,,,,,,,,,,,,,100,1,1,50,1,,38,7,,FL_39,Q116|vB_sue_AV|negligence_AV|defective_AV|vA_sue_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,
2022-03-08 09:24:43,2022-03-08 09:27:42,0,108.233.81.229,100,178,1,2022-03-08 09:27:42,R_2uEEXCgkPf8jvhU,,,,,37.756195068359375,-121.7700042724609375,anonymous,EN,1,2,2,8.047,20.358,21.844,2,0,0,10.964,0,88,6,3,1,9,17,62,,,,,,,,,,,,,,,,26,1,1,20,2,,47,4,,FL_39,Q116|vB_sue_AV|defective_AV|negligence_AV|vA_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,
2022-03-08 09:24:07,2022-03-08 09:27:48,0,173.170.89.157,100,220,1,2022-03-08 09:27:48,R_XRk2CagkarE5jMd,,,,,27.542999267578125,-82.56020355224609375,anonymous,EN,1,2,2,0,0,20.728,0,0,0,12.737,0,100,0,0,0,70,20,100,,,,,,,,,,,,,,,,100,1,1,20,1,,63,4,,FL_39,Q116|defective_AV|vB_sue_AV|vA_sue_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:24:43,2022-03-08 09:27:54,0,66.176.72.219,100,190,1,2022-03-08 09:27:54,R_e4JEQLgfJsRqwhj,,,,,26.016204833984375,-80.19550323486328125,anonymous,EN,1,2,2,11.728,11.728,14.924,1,2.051,2.051,11.869,1,100,0,0,0,50,50,100,,,,,,,,,,,,,,,,100,1,1,6,1,,29,4,,FL_39,Q116|vA_sue_AV|defective_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:25:02,2022-03-08 09:27:58,0,65.96.191.159,100,175,1,2022-03-08 09:27:58,R_2xL6HnzPmoCTJpw,,,,,41.7621002197265625,-72.72660064697265625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,17.831,0,0,0,11.854,0,100,1,0,0,45,44,53,76,,1,27,2,,50,5,,FL_40,,,Q90|defective|vB_sue|vA_sue|negligence,Q71|counterfactual|capability|fault
2022-03-08 09:23:56,2022-03-08 09:28:05,0,64.35.198.9,100,248,1,2022-03-08 09:28:05,R_2s78pKG7hDFS4pn,,,,,43.20159912109375,-71.6952972412109375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,19.553,0,0,0,10.779,0,100,0,0,0,0,0,50,100,,1,0,1,,33,1,,FL_40,,,Q90|vA_sue|vB_sue|defective|negligence,Q71|capability|counterfactual|fault
2022-03-08 09:22:18,2022-03-08 09:28:10,0,67.143.192.124,100,351,1,2022-03-08 09:28:10,R_1DMWVijQl5tAD1l,,,,,32.779693603515625,-96.8022003173828125,anonymous,EN,1,2,2,0,0,43.975,0,0,0,22.47,0,100,0,0,0,0,65,100,,,,,,,,,,,,,,,,47,1,1,18,2,,64,2,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,
2022-03-08 09:24:00,2022-03-08 09:28:13,0,47.16.155.195,100,253,1,2022-03-08 09:28:13,R_2PkhJeQsCVg734j,,,,,40.882293701171875,-74.21520233154296875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,17.974,0,0,0,15.983,0,97,21,9,9,20,32,43,66,,1,5,2,,39,4,,FL_40,,,Q90|vA_sue|defective|negligence|vB_sue,Q71|fault|counterfactual|capability
2022-03-08 09:24:00,2022-03-08 09:28:15,0,73.161.247.123,100,254,1,2022-03-08 09:28:15,R_2EhMUSxyul0d4qp,,,,,42.645599365234375,-83.35630035400390625,anonymous,EN,1,2,2,0,0,15.581,0,0,0,11.545,0,100,9,5,0,3,10,38,,,,,,,,,,,,,,,,92,1,1,30,1,,54,4,,FL_39,Q116|vB_sue_AV|defective_AV|vA_sue_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:24:03,2022-03-08 09:28:16,0,174.60.36.200,100,253,1,2022-03-08 09:28:16,R_RwbobB6dZurYrC1,,,,,40.3473052978515625,-75.9304962158203125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,22.703,22.703,23.604,1,0,0,30.309,0,100,0,0,0,1,0,0,73,,1,52,2,,47,5,,FL_40,,,Q90|vB_sue|vA_sue|defective|negligence,Q71|fault|capability|counterfactual
2022-03-08 09:24:57,2022-03-08 09:28:19,0,129.107.80.51,100,201,1,2022-03-08 09:28:19,R_78qI7XgTO0nPzFv,,,,,32.718505859375,-97.1432037353515625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,20.722,0,9.851,9.851,10.876,1,100,0,0,0,0,9,0,90,,1,39,1,,30,3,,FL_40,,,Q90|defective|negligence|vB_sue|vA_sue,Q71|capability|fault|counterfactual
2022-03-08 09:25:15,2022-03-08 09:28:30,0,67.168.36.12,100,194,1,2022-03-08 09:28:31,R_2S6SU0nt9wp3KuA,,,,,47.6656951904296875,-117.22509765625,anonymous,EN,1,2,2,0,0,19.2,0,0,0,10.822,0,100,0,0,0,3,5,75,,,,,,,,,,,,,,,,20,1,1,65,1,,31,1,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:25:22,2022-03-08 09:28:37,0,65.131.193.69,100,195,1,2022-03-08 09:28:38,R_6XRXspOWONFVNqV,,,,,48.1999053955078125,-114.30339813232421875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,18.299,0,0,0,12.789,0,100,0,0,0,2,0,0,82,,1,81,2,,44,3,,FL_40,,,Q90|vA_sue|defective|negligence|vB_sue,Q71|counterfactual|capability|fault
2022-03-08 09:24:09,2022-03-08 09:28:43,0,24.176.98.239,100,273,1,2022-03-08 09:28:43,R_xDjxonKnl2GYaJz,,,,,34.782806396484375,-84.933197021484375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,24.91,24.91,26.114,1,0,0,14.882,0,98,0,0,0,0,0,2,96,,2,9,1,,58,4,,FL_40,,,Q90|negligence|defective|vB_sue|vA_sue,Q71|capability|counterfactual|fault
2022-03-08 09:21:34,2022-03-08 09:29:08,0,165.139.140.253,100,454,1,2022-03-08 09:29:08,R_sAlii8W6DoNhKCZ,,,,,40.877105712890625,-85.5045013427734375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,206.611,0,0,0,12.227,0,100,80,50,0,0,0,0,50,,2,60,2,,51,5,,FL_40,,,Q90|vA_sue|vB_sue|defective|negligence,Q71|counterfactual|fault|capability
2022-03-08 09:26:22,2022-03-08 09:29:14,0,167.88.60.251,100,172,1,2022-03-08 09:29:14,R_2zo83exrpE6T67K,,,,,37.352996826171875,-121.9542999267578125,anonymous,EN,1,2,2,0,0,37.508,0,0,0,10.878,0,100,0,0,0,14,37,92,,,,,,,,,,,,,,,,100,1,1,69,2,,26,5,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:24:41,2022-03-08 09:29:27,0,98.171.171.200,100,285,1,2022-03-08 09:29:27,R_6fDtvHNjbzLxSwh,,,,,34.406005859375,-119.518096923828125,anonymous,EN,1,2,2,0,0,161.534,0,0,0,11.415,0,100,21,25,10,18,17,75,,,,,,,,,,,,,,,,83,1,1,41,2,,31,4,,FL_39,Q116|vB_sue_AV|vA_sue_AV|negligence_AV|defective_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,
2022-03-08 09:26:56,2022-03-08 09:29:39,0,67.163.230.27,100,163,1,2022-03-08 09:29:39,R_1j7EsDD8VjPrNlk,,,,,40.1587982177734375,-79.81220245361328125,anonymous,EN,1,2,2,4.379,4.379,20.733,1,0,0,11.124,0,100,0,2,3,22,10,95,,,,,,,,,,,,,,,,93,1,1,0,1,,43,3,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:25:52,2022-03-08 09:29:43,0,173.19.24.213,100,231,1,2022-03-08 09:29:44,R_3IcXbgihChZeuaQ,,,,,41.3097991943359375,-87.03620147705078125,anonymous,EN,1,2,2,0,0,22.295,0,0,0,11.155,0,100,0,0,0,0,0,50,,,,,,,,,,,,,,,,60,1,1,0,1,,39,1,,FL_39,Q116|vB_sue_AV|defective_AV|negligence_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:27:34,2022-03-08 09:29:44,0,73.194.190.20,100,130,1,2022-03-08 09:29:44,R_2Ev3sqXDOAmjClM,,,,,39.757598876953125,-74.249603271484375,anonymous,EN,1,2,2,9.986,22.102,23.331,2,1.022,1.022,11.697,1,100,0,0,0,0,40,100,,,,,,,,,,,,,,,,0,1,1,0,1,,28,4,,FL_39,Q116|negligence_AV|vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:26:33,2022-03-08 09:30:10,0,174.21.70.189,100,217,1,2022-03-08 09:30:11,R_24AiRDEJ1td2B7W,,,,,47.634796142578125,-122.34510040283203125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,19.285,0,0,0,11.728,0,100,40,10,0,0,0,0,100,,1,30,1,,44,4,,FL_40,,,Q90|vB_sue|defective|vA_sue|negligence,Q71|counterfactual|fault|capability
2022-03-08 09:28:22,2022-03-08 09:30:21,0,73.187.82.72,100,119,1,2022-03-08 09:30:21,R_TuziwCvM3ABp9PH,,,,,41.2382049560546875,-76.997802734375,anonymous,EN,1,2,2,0,0,17.584,0,0,0,29.05,0,74,85,73,70,83,88,87,,,,,,,,,,,,,,,,20,1,2,87,1,,38,1,,FL_39,Q116|defective_AV|negligence_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:25:43,2022-03-08 09:30:31,0,172.223.122.2,100,288,1,2022-03-08 09:30:31,R_1GOYipWPYm4y7Rb,,,,,32.3816070556640625,-96.8321990966796875,anonymous,EN,1,2,2,0,0,49.314,0,0,0,14.655,0,100,0,0,0,0,0,50,,,,,,,,,,,,,,,,55,1,1,55,2,,44,1,,FL_39,Q116|vA_sue_AV|negligence_AV|vB_sue_AV|defective_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:27:21,2022-03-08 09:30:31,0,107.116.7.130,100,190,1,2022-03-08 09:30:32,R_2uK8ySrBoYKkAa3,,,,,42.4651947021484375,-83.37129974365234375,anonymous,EN,1,2,2,0,0,11.6,0,0,0,10.953,0,100,0,0,0,0,0,51,,,,,,,,,,,,,,,,52,1,1,3,2,,24,1,,FL_39,Q116|vA_sue_AV|vB_sue_AV|defective_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:23:07,2022-03-08 09:30:32,0,97.119.172.82,100,444,1,2022-03-08 09:30:32,R_ugI3Ptn8J2GRJMB,,,,,41.2884063720703125,-95.99720001220703125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,14.454,0,0,0,11.164,0,94,19,0,0,0,16,28,100,,2,0,1,,33,3,,FL_40,,,Q90|defective|vA_sue|negligence|vB_sue,Q71|capability|counterfactual|fault
2022-03-08 09:26:03,2022-03-08 09:30:48,0,163.116.146.120,100,284,1,2022-03-08 09:30:48,R_xbeYqOGmKkBwagp,,,,,39.046905517578125,-77.49030303955078125,anonymous,EN,1,2,2,11.549,11.549,14.014,1,0,0,11.539,0,21,93,76,88,81,74,83,,,,,,,,,,,,,,,,100,1,2,79,2,,42,4,,FL_39,Q116|vA_sue_AV|vB_sue_AV|defective_AV|negligence_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:27:46,2022-03-08 09:30:49,0,216.211.144.127,100,183,1,2022-03-08 09:30:50,R_1C1Se3NpoY0m1VS,,,,,37.922698974609375,-83.2610015869140625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,12.7,0,0,0,11.963,0,100,10,0,100,0,0,0,100,,1,10,2,,33,3,,FL_40,,,Q90|defective|vA_sue|negligence|vB_sue,Q71|counterfactual|fault|capability
2022-03-08 09:24:38,2022-03-08 09:30:57,0,70.190.28.186,100,378,1,2022-03-08 09:30:57,R_XqhgtpZakRotS2B,,,,,33.3289031982421875,-111.8657989501953125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,25.044,0,0,0,12.847,0,96,0,0,0,0,0,100,100,,1,0,2,,52,3,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|capability|fault|counterfactual
2022-03-08 09:25:27,2022-03-08 09:30:59,0,73.195.189.79,100,332,1,2022-03-08 09:31:00,R_1XEzJ3m9cc43l85,,,,,39.9727020263671875,-74.24739837646484375,anonymous,EN,1,2,2,27.757,28.091,34.714,2,0,0,12.478,0,100,0,0,0,30,12,100,,,,,,,,,,,,,,,,100,1,1,40,1,,8r,3,,FL_39,Q116|vA_sue_AV|negligence_AV|defective_AV|vB_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:26:47,2022-03-08 09:31:06,0,72.230.68.226,100,259,1,2022-03-08 09:31:06,R_Uo04oEQNhFQtzEZ,,,,,43.04510498046875,-76.17389678955078125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,14.048,0,0,0,11.139,0,100,30,30,12,32,14,18,22,,1,22,2,,27,5,,FL_40,,,Q90|defective|negligence|vB_sue|vA_sue,Q71|counterfactual|capability|fault
2022-03-08 09:27:47,2022-03-08 09:31:14,0,68.2.151.197,100,206,1,2022-03-08 09:31:14,R_0BTYh6UPUcOXvzP,,,,,33.3813018798828125,-111.640899658203125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,17.568,0,0,0,11.601,0,66,20,17,7,34,23,51,50,,1,55,2,,35,5,,FL_40,,,Q90|vB_sue|defective|negligence|vA_sue,Q71|fault|counterfactual|capability
2022-03-08 09:26:45,2022-03-08 09:31:15,0,174.203.137.240,100,270,1,2022-03-08 09:31:16,R_2AWp7wwNDXKbVwq,,,,,40.5565032958984375,-79.57720184326171875,anonymous,EN,1,2,2,1.623,21.893,26.535,2,0,0,15.453,0,98,47,40,37,34,77,87,,,,,,,,,,,,,,,,51,1,1,43,2,,47,3,,FL_39,Q116|defective_AV|vA_sue_AV|vB_sue_AV|negligence_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,
2022-03-08 09:28:02,2022-03-08 09:31:18,0,174.84.243.103,100,196,1,2022-03-08 09:31:18,R_1HjeXyBYZsYKQ24,,,,,44.694000244140625,-85.6819000244140625,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,18.901,0,0,0,11.273,0,100,0,0,0,0,0,100,93,,1,20,1,,52,4,,FL_40,,,Q90|vA_sue|negligence|defective|vB_sue,Q71|capability|counterfactual|fault
2022-03-08 09:27:54,2022-03-08 09:31:34,0,142.196.119.200,100,220,1,2022-03-08 09:31:34,R_3DqKOZSaUlv66qe,,,,,28.7935028076171875,-81.28679656982421875,anonymous,EN,1,2,2,0,0,33.251,0,0,0,11.723,0,100,0,0,0,0,0,10,,,,,,,,,,,,,,,,50,1,1,20,1,,46,1,,FL_39,Q116|negligence_AV|vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,
2022-03-08 09:28:53,2022-03-08 09:31:52,0,98.144.71.186,100,178,1,2022-03-08 09:31:52,R_x8VA9bv2kYH5btT,,,,,43.0648040771484375,-88.0944976806640625,anonymous,EN,1,2,2,0,0,30.084,0,0,0,12.413,0,84,57,40,23,23,59,70,,,,,,,,,,,,,,,,40,1,1,56,1,,23,3,,FL_39,Q116|vA_sue_AV|vB_sue_AV|defective_AV|negligence_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:25:33,2022-03-08 09:31:59,0,98.235.219.195,100,386,1,2022-03-08 09:31:59,R_21FAkghsjUc6UOR,,,,,40.34039306640625,-76.78820037841796875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,53.399,0,0,0,14.746,0,100,0,0,0,24,67,90,90,,1,3,1,,42,4,,FL_40,,,Q90|defective|vB_sue|vA_sue|negligence,Q71|capability|counterfactual|fault
2022-03-08 09:27:46,2022-03-08 09:32:03,0,73.248.2.37,100,256,1,2022-03-08 09:32:03,R_1i29oMrxJQZITAZ,,,,,40.002197265625,-74.7884979248046875,anonymous,EN,1,2,2,0,0,29.769,0,0,0,11.035,0,85,0,0,0,0,5,50,,,,,,,,,,,,,,,,55,1,1,10,1,,30,5,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:27:01,2022-03-08 09:32:08,0,68.7.142.228,100,306,1,2022-03-08 09:32:08,R_WdkViWVB7vdfbzj,,,,,32.73980712890625,-117.02700042724609375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,43.579,0,0,0,11.576,0,100,55,0,0,10,0,60,80,,1,60,1,,68,3,,FL_40,,,Q90|vA_sue|negligence|defective|vB_sue,Q71|counterfactual|capability|fault
2022-03-08 09:30:11,2022-03-08 09:32:34,0,66.97.144.9,100,143,1,2022-03-08 09:32:34,R_24hG8qkjtL7IEVb,,,,,32.7888946533203125,-96.80210113525390625,anonymous,EN,1,2,2,0,0,23.027,0,0,0,11.338,0,100,0,1,0,50,100,100,,,,,,,,,,,,,,,,100,1,1,0,1,,30,4,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,
2022-03-08 09:25:55,2022-03-08 09:32:35,0,172.251.245.187,100,400,1,2022-03-08 09:32:35,R_1CKf0G2fK2zrZS6,,,,,33.517303466796875,-117.1208038330078125,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,20.869,20.869,22.092,1,0,0,11.821,0,100,16,0,8,0,11,25,57,,2,32,1,,41,1,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|counterfactual|capability|fault
2022-03-08 09:30:02,2022-03-08 09:32:41,0,24.247.213.197,100,159,1,2022-03-08 09:32:41,R_2asGS6BLhlMSYpZ,,,,,43.6381072998046875,-84.20290374755859375,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,11.55,0,0,0,11.293,0,100,0,0,0,0,0,10,55,1,1,0,1,,41,4,,FL_40,,,Q90|vA_sue|vB_sue|defective|negligence,Q71|counterfactual|fault|capability
2022-03-08 09:28:02,2022-03-08 09:32:44,0,71.244.115.94,100,281,1,2022-03-08 09:32:44,R_xmHCIDj1M6drP3P,,,,,42.6199951171875,-73.83429718017578125,anonymous,EN,1,2,2,1.024,7.115,15.563,3,0,0,23.789,0,100,10,28,21,23,15,71,,,,,,,,,,,,,,,,80,1,1,32,1,,32,4,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,
2022-03-08 09:26:45,2022-03-08 09:32:46,0,68.80.245.165,100,361,1,2022-03-08 09:32:46,R_cwHdkUQ0WIvgtTX,,,,,40.1085968017578125,-75.28350067138671875,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,24.472,0,0,0,24.005,0,66,60,15,83,68,10,41,84,,1,23,2,,47,4,,FL_40,,,Q90|negligence|vA_sue|vB_sue|defective,Q71|fault|capability|counterfactual
2022-03-08 09:28:31,2022-03-08 09:32:50,0,98.151.8.170,100,258,1,2022-03-08 09:32:50,R_21gEkVnOl3rgrlN,,,,,21.3907928466796875,-157.933197021484375,anonymous,EN,1,2,2,7.044,10.908,37.448,6,3.363,3.363,14.424,1,65,13,14,9,32,9,81,,,,,,,,,,,,,,,,61,1,1,67,1,,58,4,,FL_39,Q116|vB_sue_AV|negligence_AV|defective_AV|vA_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,
